staffRoasterId,day,scheduleDate,ExamType,Hall,hallCat1,hallCat2,hallCatTimtec,StaffID,Incounter,Period,mainPeriod
1436,6,2025-05-26 00:00:00,1,RC203,COLAMRUD,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2560,378,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1437,6,2025-05-26 00:00:00,1,RC203,COLAMRUD,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP1790,378,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1438,6,2025-05-26 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1933,379,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1439,6,2025-05-26 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP3186,379,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1440,6,2025-05-26 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1789,379,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1441,6,2025-05-26 00:00:00,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP2037,379,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1442,6,2025-05-26 00:00:00,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2487,380,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1443,6,2025-05-26 00:00:00,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2473,380,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1444,6,2025-05-26 00:00:00,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP635,380,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1445,6,2025-05-26 00:00:00,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2792,380,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1446,6,2025-05-26 00:00:00,1,AUD III,,,,SP2166,381,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1447,6,2025-05-26 00:00:00,1,AUD III,,,,SP1307,381,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1448,6,2025-05-26 00:00:00,1,AUD III,,,,SP2097,381,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1449,6,2025-05-26 00:00:00,1,CENTS-AUD,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1157,382,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1450,6,2025-05-26 00:00:00,1,CENTS-AUD,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2301,382,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1451,6,2025-05-26 00:00:00,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1217,383,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1452,6,2025-05-26 00:00:00,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2687,383,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1453,6,2025-05-26 00:00:00,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP750,383,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1454,6,2025-05-26 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP2646,384,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1455,6,2025-05-26 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP2188,384,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1456,6,2025-05-26 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP2038,384,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1457,6,2025-05-26 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP2742,384,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1458,6,2025-05-26 00:00:00,1,AUD I,,,,SP2154,385,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1459,6,2025-05-26 00:00:00,1,AUD I,,,,SP3187,385,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1460,6,2025-05-26 00:00:00,1,AUD I,,,,SP680,385,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1461,6,2025-05-26 00:00:00,1,PISAD AUD,COLANIM,COLANIM_JAO,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2195,386,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1462,6,2025-05-26 00:00:00,1,PISAD AUD,COLANIM,COLANIM_JAO,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2807,386,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1463,6,2025-05-26 00:00:00,1,COLFHEC2,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1897,387,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1464,6,2025-05-26 00:00:00,1,COLFHEC2,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2243,387,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1465,6,2025-05-26 00:00:00,1,COLFHEC3,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2204,388,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1466,6,2025-05-26 00:00:00,1,COLFHEC3,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2692,388,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1467,6,2025-05-26 00:00:00,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2463,389,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1468,6,2025-05-26 00:00:00,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1760,389,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1469,6,2025-05-26 00:00:00,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP3132,389,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1470,6,2025-05-26 00:00:00,1,GLR II,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP3219,390,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1471,6,2025-05-26 00:00:00,1,GLR II,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP3052,390,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1472,6,2025-05-26 00:00:00,1,GLR III,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2046,391,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1473,6,2025-05-26 00:00:00,1,GLR III,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2561,391,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1474,6,2025-05-26 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1911,392,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1475,6,2025-05-26 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1231,392,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1476,6,2025-05-26 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2483,392,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1477,6,2025-05-26 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1792,392,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1478,6,2025-05-26 00:00:00,1,VET 200,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2812,393,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1479,6,2025-05-26 00:00:00,1,VET 200,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2655,393,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1480,6,2025-05-26 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1363,394,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1481,6,2025-05-26 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1594,394,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1482,6,2025-05-26 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1220,394,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1483,6,2025-05-26 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2809,394,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1484,6,2025-05-26 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2720,394,2:00pm-5:00pm,Afternoon(2pm - 5pm)
1485,6,2025-05-26 00:00:00,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2766,394,2:00pm-5:00pm,Afternoon(2pm - 5pm)
